Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed
2019,4,15,12,30,17.2,159,841,845,0,6.6000000000000005,159,841,0,845,405,49.74,35.25,0.2,1017,1.5,67,3.8000000000000003
2019,4,15,13,30,17.400000000000002,166,809,798,0,6.5,166,809,0,798,402,48.64,38.68,0.2,1016,1.5,67,3.4000000000000004
2019,4,15,14,30,17.400000000000002,159,772,699,0,6.2,159,772,0,699,0.4,47.88,45.6,0.2,1016,1.5,67,3
2019,4,15,15,30,17.2,146,708,556,0,6,146,708,0,556,397,47.74,54.6,0.2,1016,1.5,68,2.5
2019,4,15,16,30,16.7,125,598,381,0,6,125,598,0,381,394,49.17,64.68,0.2,1016,1.5,72,1.8
2019,4,15,17,30,15.3,88,420,195,0,6.800000000000001,88,420,0,195,391,56.730000000000004,75.2,0.2,1016,1.4000000000000001,81,1.1
2019,4,15,18,30,14.200000000000001,29,115,38,0,7.5,29,115,0,38,0.39,64.13,85.66,0.2,1016,1.4000000000000001,101,0.6000000000000001
2019,4,15,19,30,13.9,0,0,0,0,5.2,0,0,0,0,387,55.84,96.09,0.2,1017,1.3,146,0.5
2019,4,15,20,30,13.4,0,0,0,0,4.800000000000001,0,0,0,0,384,56.1,105.61,0.2,1017,1.3,201,0.5
2019,4,15,21,30,12.600000000000001,0,0,0,0,4.800000000000001,0,0,0,0,0.38,59.050000000000004,113.93,0.2,1017,1.3,241,0.6000000000000001
2019,4,15,22,30,11.9,0,0,0,0,4.800000000000001,0,0,0,0,375,61.660000000000004,120.41,0.2,1017,1.3,275,0.6000000000000001
2019,4,15,23,30,11.4,0,0,0,0,4.6000000000000005,0,0,0,0,371,62.940000000000005,124.33,0.2,1017,1.3,313,0.6000000000000001
2019,4,16,0,30,11.100000000000001,0,0,0,4,4.5,0,0,0,0,369,63.74,125.10000000000001,0.2,1017,1.3,333,0.7000000000000001
2019,4,16,1,30,10,0,0,0,1,4.4,0,0,0,0,364,68.23,122.59,0.2,1016,1.3,19,0.8
2019,4,16,2,30,9.3,0,0,0,0,4.4,0,0,0,0,362,71.38,117.2,0.2,1016,1.2000000000000002,44,0.9
2019,4,16,3,30,8.700000000000001,0,0,0,0,4.4,0,0,0,0,359,74.31,109.65,0.2,1016,1.2000000000000002,66,0.9
2019,4,16,4,30,8.200000000000001,0,0,0,0,4.6000000000000005,0,0,0,0,357,77.91,100.61,0.2,1016,1.2000000000000002,86,0.9
2019,4,16,5,30,8.6,0,0,0,0,5,0,0,0,0,354,77.94,90.04,0.2,1016,1.2000000000000002,98,0.8
2019,4,16,6,30,10.3,68,275,115,3,6.2,62,89,3,77,352,75.55,80.06,0.2,1017,1.2000000000000002,102,0.9
2019,4,16,7,30,13,121,493,294,7,7,140,118,0,182,0.35100000000000003,67.1,69.48,0.2,1017,1.2000000000000002,109,1.2000000000000002
2019,4,16,8,30,15.700000000000001,155,621,474,7,5.4,186,402,0,393,0.35100000000000003,50.35,59.09,0.2,1017,1.3,120,1.5
2019,4,16,9,30,17.5,179,698,633,3,4.4,274,334,0,491,0.35100000000000003,41.800000000000004,49.45,0.2,1017,1.3,126,1.5
2019,4,16,10,30,18.5,205,725,749,2,4.5,300,426,0,619,0.35000000000000003,39.550000000000004,41.33,0.2,1017,1.3,124,1.4000000000000001
2019,4,16,11,30,19.200000000000003,210,752,818,0,4.7,210,752,0,818,0.35000000000000003,38.32,36.01,0.2,1016,1.4000000000000001,116,1.3
2019,4,16,12,30,19.5,208,763,833,0,4.7,208,763,0,833,0.34900000000000003,37.85,34.9,0.2,1016,1.4000000000000001,107,1.3
2019,4,16,13,30,19.5,181,788,798,0,4.800000000000001,181,788,0,798,0.34900000000000003,37.88,38.37,0.2,1016,1.4000000000000001,101,1.4000000000000001
2019,4,16,14,30,19.3,168,754,699,1,4.800000000000001,168,754,0,699,0.34900000000000003,38.38,45.33,0.2,1016,1.5,101,1.4000000000000001
2019,4,16,15,30,18.8,151,697,557,0,4.7,151,697,0,557,0.34900000000000003,39.550000000000004,54.370000000000005,0.2,1015,1.5,106,1.4000000000000001
2019,4,16,16,30,18,126,598,384,3,4.800000000000001,155,360,0,310,0.35000000000000003,41.78,64.47,0.2,1016,1.5,113,1.2000000000000002
2019,4,16,17,30,16.1,88,427,199,7,6.5,75,413,3,182,0.35000000000000003,53.07,75,0.2,1016,1.6,123,0.9
2019,4,16,18,30,13.600000000000001,30,134,41,4,8.700000000000001,27,49,3,31,0.35100000000000003,72.43,85.46000000000001,0.2,1016,1.6,133,0.9
2019,4,16,19,30,12,0,0,0,7,7.1000000000000005,0,0,0,0,352,71.83,95.86,0.2,1017,1.6,144,1.1
2019,4,16,20,30,11,0,0,0,4,6.5,0,0,0,0,353,73.96000000000001,105.37,0.2,1017,1.6,157,1.1
2019,4,16,21,30,10.5,0,0,0,0,6.2,0,0,0,0,354,74.78,113.65,0.2,1017,1.6,170,1.2000000000000002
2019,4,16,22,30,10.4,0,0,0,0,5.9,0,0,0,0,355,73.84,120.10000000000001,0.2,1017,1.6,183,1.2000000000000002
2019,4,16,23,30,10.8,0,0,0,0,5.6000000000000005,0,0,0,0,355,70.39,123.99000000000001,0.2,1017,1.5,197,1.1
2019,4,17,0,30,11,0,0,0,0,5.300000000000001,0,0,0,0,355,67.88,124.74000000000001,0.2,1016,1.5,205,1
2019,4,17,1,30,11.5,0,0,0,0,5.1000000000000005,0,0,0,0,357,64.7,122.23,0.2,1016,1.5,247,0.7000000000000001
2019,4,17,2,30,11.5,0,0,0,0,4.9,0,0,0,0,358,64,116.86,0.2,1017,1.5,286,0.6000000000000001
2019,4,17,3,30,11,0,0,0,0,4.9,0,0,0,0,359,66.03,109.32000000000001,0.2,1017,1.5,319,0.6000000000000001
2019,4,17,4,30,10.200000000000001,0,0,0,0,5,0,0,0,0,361,70.06,100.3,0.2,1017,1.5,337,0.6000000000000001
2019,4,17,5,30,10.100000000000001,0,0,0,0,5.2,0,0,0,0,362,71.41,89.8,0.2,1017,1.6,344,0.6000000000000001
2019,4,17,6,30,11.200000000000001,65,313,120,1,6.9,65,313,0,120,364,75.09,79.77,0.2,1018,1.6,351,0.8
2019,4,17,7,30,13.200000000000001,110,529,298,0,6.6000000000000005,110,529,0,298,365,64.42,69.19,0.2,1018,1.7000000000000002,354,0.9
2019,4,17,8,30,15.9,139,652,477,0,6.2,139,652,0,477,367,52.52,58.800000000000004,0.2,1018,1.8,189,0.8
2019,4,17,9,30,18.3,159,727,635,0,5.7,159,727,0,635,369,43.74,49.13,0.2,1018,1.8,44,0.8
2019,4,17,10,30,19.700000000000003,172,772,754,0,6.300000000000001,172,772,0,754,0.37,41.77,40.99,0.2,1018,1.8,73,0.9
2019,4,17,11,30,20.700000000000003,172,805,826,0,6.7,172,805,0,826,371,40.13,35.660000000000004,0.2,1018,1.8,84,0.9
2019,4,17,12,30,21.3,170,817,843,0,6.6000000000000005,170,817,0,843,372,38.410000000000004,34.550000000000004,0.2,1017,1.7000000000000002,87,0.8
2019,4,17,13,30,21.6,185,767,789,0,6.300000000000001,185,767,0,789,371,37.1,38.06,0.2,1017,1.7000000000000002,89,0.7000000000000001
2019,4,17,14,30,21.6,170,746,697,0,6.1000000000000005,170,746,0,697,371,36.45,45.07,0.2,1017,1.6,89,0.7000000000000001
2019,4,17,15,30,21.200000000000003,148,697,557,0,5.800000000000001,148,697,0,557,0.37,36.76,54.14,0.2,1016,1.6,82,0.6000000000000001
2019,4,17,16,30,20.6,122,609,387,0,5.9,122,609,0,387,0.37,38.230000000000004,64.26,0.2,1016,1.5,80,0.6000000000000001
2019,4,17,17,30,18.900000000000002,85,449,203,0,6.9,85,449,0,203,369,45.5,74.8,0.2,1016,1.5,89,0.6000000000000001
2019,4,17,18,30,16.8,31,160,44,0,9,31,160,0,44,368,59.95,85.26,0.2,1017,1.4000000000000001,107,0.7000000000000001
2019,4,17,19,30,15.200000000000001,0,0,0,0,7.1000000000000005,0,0,0,0,368,58.43,95.64,0.2,1017,1.3,124,1
2019,4,17,20,30,13.8,0,0,0,0,6.9,0,0,0,0,368,63.2,105.12,0.2,1018,1.3,137,1.1
2019,4,17,21,30,12.700000000000001,0,0,0,0,6.7,0,0,0,0,368,66.86,113.38,0.2,1018,1.3,146,1.2000000000000002
2019,4,17,22,30,11.700000000000001,0,0,0,0,6.300000000000001,0,0,0,0,368,69.51,119.79,0.2,1019,1.3,150,1.2000000000000002
2019,4,17,23,30,11,0,0,0,0,6,0,0,0,0,368,71.52,123.65,0.2,1019,1.3,148,1.2000000000000002
2019,4,18,0,30,10.8,0,0,0,0,5.9,0,0,0,0,367,71.72,124.39,0.2,1019,1.3,144,1.2000000000000002
2019,4,18,1,30,10.100000000000001,0,0,0,0,5.9,0,0,0,0,368,75.27,121.88,0.2,1020,1.3,114,1.3
2019,4,18,2,30,9.5,0,0,0,3,6.2,0,0,0,0,368,79.79,116.52,0.2,1020,1.3,95,1.3
2019,4,18,3,30,8.8,0,0,0,3,6.7,0,0,0,0,368,86.63,109,0.2,1021,1.4000000000000001,84,1.4000000000000001
2019,4,18,4,30,8.4,0,0,0,3,7.300000000000001,0,0,0,0,368,92.91,100,0.2,1021,1.4000000000000001,78,1.4000000000000001
2019,4,18,5,30,9.3,0,0,0,0,8,0,0,0,0,368,91.46000000000001,89.55,0.2,1021,1.4000000000000001,75,1.8
2019,4,18,6,30,11.9,63,362,129,0,9.200000000000001,63,362,0,129,368,83.43,79.49,0.2,1022,1.4000000000000001,76,2.4000000000000004
2019,4,18,7,30,14.8,101,585,312,0,9.3,101,585,0,312,368,69.72,68.9,0.2,1022,1.4000000000000001,83,3
2019,4,18,8,30,17.5,126,706,495,0,7.800000000000001,126,706,0,495,366,52.9,58.5,0.2,1022,1.4000000000000001,91,3.4000000000000004
2019,4,18,9,30,19.3,146,770,653,0,6.300000000000001,146,770,0,653,365,42.58,48.82,0.2,1022,1.5,95,3.6
2019,4,18,10,30,20.400000000000002,158,811,773,0,5.9,158,811,0,773,363,38.910000000000004,40.660000000000004,0.2,1022,1.5,96,3.7
2019,4,18,11,30,21,167,827,842,0,5.9,167,827,0,842,362,37.5,35.300000000000004,0.2,1022,1.5,97,3.7
2019,4,18,12,30,21.3,168,830,855,0,6,168,830,0,855,361,37.01,34.21,0.2,1022,1.5,98,3.7
2019,4,18,13,30,21.3,167,813,810,3,6.1000000000000005,344,368,0,635,359,37.11,37.76,0.2,1021,1.5,99,3.7
2019,4,18,14,30,21,152,796,717,4,6,325,254,0,505,358,37.56,44.81,0.2,1021,1.4000000000000001,100,3.7
2019,4,18,15,30,20.400000000000002,132,753,575,0,5.800000000000001,132,753,0,575,357,38.53,53.92,0.2,1021,1.4000000000000001,101,3.7
2019,4,18,16,30,19.3,106,678,403,0,5.5,106,678,0,403,356,40.39,64.05,0.2,1021,1.4000000000000001,103,3.3000000000000003
2019,4,18,17,30,17,75,535,217,0,6.2,75,535,0,217,355,48.89,74.59,0.2,1022,1.3,109,2.3000000000000003
2019,4,18,18,30,14.100000000000001,32,222,51,0,8.1,32,222,0,51,355,67.17,85.05,0.2,1022,1.3,117,1.5
2019,4,18,19,30,12.5,0,0,0,0,7.2,0,0,0,0,355,70.25,95.42,0.2,1023,1.4000000000000001,125,1.3
2019,4,18,20,30,12,0,0,0,0,6.800000000000001,0,0,0,0,355,70.65,104.88,0.2,1024,1.4000000000000001,130,1.2000000000000002
2019,4,18,21,30,11.5,0,0,0,0,6.6000000000000005,0,0,0,0,356,72.11,113.11,0.2,1024,1.5,126,1.2000000000000002
2019,4,18,22,30,11.100000000000001,0,0,0,0,6.800000000000001,0,0,0,0,357,74.69,119.48,0.2,1024,1.5,115,1.3
2019,4,18,23,30,10.600000000000001,0,0,0,0,7.2,0,0,0,0,357,79.43,123.32000000000001,0.2,1025,1.5,106,1.4000000000000001
2019,4,19,0,30,10.3,0,0,0,0,7.5,0,0,0,0,358,83.02,124.04,0.2,1025,1.5,103,1.5
2019,4,19,1,30,9.700000000000001,0,0,0,0,7.9,0,0,0,0,359,88.57000000000001,121.53,0.2,1025,1.4000000000000001,98,1.5
2019,4,19,2,30,9.4,0,0,0,0,8.3,0,0,0,0,361,92.75,116.18,0.2,1025,1.4000000000000001,93,1.6
2019,4,19,3,30,9,0,0,0,0,8.700000000000001,0,0,0,0,364,98.14,108.68,0.2,1025,1.3,87,1.5
2019,4,19,4,30,8.700000000000001,0,0,0,0,8.700000000000001,0,0,0,0,367,100,99.69,0.2,1026,1.2000000000000002,83,1.4000000000000001
2019,4,19,5,30,9.8,0,0,0,0,9.600000000000001,0,0,0,0,369,98.84,89.3,0.2,1026,1.2000000000000002,78,1.5
2019,4,19,6,30,12.5,60,410,137,0,10.5,60,410,0,137,371,87.33,79.21000000000001,0.2,1026,1.2000000000000002,71,1.9000000000000001
2019,4,19,7,30,15.5,92,631,322,0,10.600000000000001,92,631,0,322,371,72.82000000000001,68.62,0.2,1027,1.2000000000000002,74,2.8000000000000003
2019,4,19,8,30,17.8,114,751,510,0,7.4,114,751,0,510,0.37,50.43,58.21,0.2,1027,1.1,79,3.3000000000000003
2019,4,19,9,30,19.200000000000003,130,811,668,0,6.5,130,811,0,668,368,43.57,48.51,0.2,1027,1.2000000000000002,79,3.5
2019,4,19,10,30,20.200000000000003,153,827,783,0,6.4,153,827,0,783,365,40.51,40.33,0.2,1027,1.2000000000000002,78,3.5
2019,4,19,11,30,20.900000000000002,155,857,858,0,6.300000000000001,155,857,0,858,363,38.53,34.95,0.2,1026,1.1,78,3.5
2019,4,19,12,30,21.400000000000002,150,871,873,0,6.2,150,871,0,873,362,37.26,33.87,0.2,1026,1.1,78,3.4000000000000004
2019,4,19,13,30,21.6,144,864,830,0,6.1000000000000005,144,864,0,830,361,36.49,37.46,0.2,1026,1.1,80,3.3000000000000003
2019,4,19,14,30,21.400000000000002,131,845,733,0,5.9,131,845,0,733,361,36.42,44.56,0.2,1025,1.1,83,3.1
2019,4,19,15,30,21,115,802,590,0,5.6000000000000005,115,802,0,590,361,36.68,53.7,0.2,1025,1.1,86,2.8000000000000003
2019,4,19,16,30,20.1,96,725,416,0,5.1000000000000005,96,725,0,416,0.36,37.38,63.85,0.2,1025,1,91,2.3000000000000003
2019,4,19,17,30,17.8,70,575,225,0,6,70,575,0,225,359,45.980000000000004,74.39,0.2,1025,1,99,1.5
2019,4,19,18,30,15.200000000000001,32,261,55,0,8.700000000000001,32,261,0,55,359,65.3,84.85000000000001,0.2,1025,0.9,111,1.1
2019,4,19,19,30,13.9,0,0,0,0,6.7,0,0,0,0,358,61.82,95.2,0.2,1025,0.9,125,1.1
2019,4,19,20,30,13.600000000000001,0,0,0,0,5.800000000000001,0,0,0,0,357,59.35,104.64,0.2,1025,0.9,139,1.1
2019,4,19,21,30,13.4,0,0,0,0,5,0,0,0,0,356,56.83,112.83,0.2,1025,0.9,153,0.9
2019,4,19,22,30,13.3,0,0,0,0,4.4,0,0,0,0,354,54.85,119.18,0.2,1025,1,162,0.7000000000000001
2019,4,19,23,30,13.100000000000001,0,0,0,0,3.9000000000000004,0,0,0,0,353,53.620000000000005,122.98,0.2,1025,1,162,0.4
2019,4,20,0,30,13.100000000000001,0,0,0,0,3.6,0,0,0,0,353,52.36,123.69,0.2,1025,1.1,158,0.30000000000000004
2019,4,20,1,30,12.3,0,0,0,0,3.5,0,0,0,0,353,54.910000000000004,121.18,0.2,1025,1.1,19,0.5
2019,4,20,2,30,11.600000000000001,0,0,0,0,3.5,0,0,0,0,353,57.57,115.85000000000001,0.2,1024,1.2000000000000002,25,0.7000000000000001
2019,4,20,3,30,10.9,0,0,0,0,3.5,0,0,0,0,352,60.36,108.37,0.2,1024,1.2000000000000002,36,0.8
2019,4,20,4,30,10.4,0,0,0,0,3.6,0,0,0,0,0.35100000000000003,62.89,99.4,0.2,1025,1.2000000000000002,47,0.7000000000000001
2019,4,20,5,30,10.9,0,0,0,0,3.8000000000000003,0,0,0,0,0.34900000000000003,61.59,89.06,0.2,1025,1.2000000000000002,60,0.5
2019,4,20,6,30,12.600000000000001,55,469,145,0,6.1000000000000005,55,469,0,145,0.34700000000000003,64.5,78.93,0.2,1025,1.2000000000000002,70,0.6000000000000001
2019,4,20,7,30,15.4,82,680,333,0,5.7,82,680,0,333,0.34500000000000003,52.42,68.34,0.2,1025,1.2000000000000002,80,1
2019,4,20,8,30,18.7,99,792,520,0,5.800000000000001,99,792,0,520,0.34400000000000003,42.81,57.93,0.2,1025,1.2000000000000002,88,1.9000000000000001
2019,4,20,9,30,21.1,110,857,681,0,5.4,110,857,0,681,342,35.980000000000004,48.21,0.2,1025,1.2000000000000002,89,2.6
2019,4,20,10,30,22.3,119,891,801,0,5.6000000000000005,119,891,0,801,341,33.86,40,0.2,1024,1.2000000000000002,88,2.9000000000000004
2019,4,20,11,30,23.1,125,910,873,0,5.9,125,910,0,873,0.34,32.83,34.61,0.2,1024,1.1,86,3.2
2019,4,20,12,30,23.5,127,910,886,0,5.9,127,910,0,886,341,32.08,33.53,0.2,1023,1.1,85,3.4000000000000004
2019,4,20,13,30,23.6,132,884,837,0,5.7,132,884,0,837,343,31.55,37.160000000000004,0.2,1023,1.1,86,3.6
2019,4,20,14,30,23.400000000000002,127,859,741,0,5.4,127,859,0,741,0.34700000000000003,31.26,44.31,0.2,1022,1,88,3.6
2019,4,20,15,30,22.700000000000003,117,802,595,0,5,117,802,0,595,0.35000000000000003,31.740000000000002,53.47,0.2,1022,1,91,3.6
2019,4,20,16,30,21.5,101,716,419,7,4.800000000000001,79,709,0,394,352,33.68,63.65,0.2,1021,0.9,98,3.1
2019,4,20,17,30,18.900000000000002,75,558,227,0,6.5,75,558,0,227,353,44.45,74.2,0.2,1021,0.9,111,2
2019,4,20,18,30,16,36,185,53,7,9.1,36,185,5,53,352,63.51,84.65,0.2,1021,0.9,121,1.3
2019,4,20,19,30,14.600000000000001,0,0,0,7,7.5,0,0,0,0,352,62.34,94.98,0.2,1021,0.8,121,1.3
2019,4,20,20,30,14.200000000000001,0,0,0,6,7,0,0,0,0,352,61.910000000000004,104.39,0.2,1021,0.9,118,1.2000000000000002
2019,4,20,21,30,13.9,0,0,0,7,6.7,0,0,0,0,353,61.89,112.56,0.2,1022,0.9,111,1.1
2019,4,20,22,30,13.5,0,0,0,7,6.5,0,0,0,0,354,62.64,118.88,0.2,1021,0.9,98,1.1
2019,4,20,23,30,12.8,0,0,0,7,6.6000000000000005,0,0,0,0,356,66.01,122.65,0.2,1021,0.9,85,1.2000000000000002
2019,4,21,0,30,12.4,0,0,0,7,6.9,0,0,0,0,357,69.09,123.34,0.2,1021,0.9,80,1.2000000000000002
2019,4,21,1,30,11.700000000000001,0,0,0,4,7.1000000000000005,0,0,0,0,0.36,73.24,120.84,0.2,1020,0.9,79,1.2000000000000002
2019,4,21,2,30,11.4,0,0,0,7,7.300000000000001,0,0,0,0,361,75.75,115.52,0.2,1020,0.9,77,1.2000000000000002
2019,4,21,3,30,11.100000000000001,0,0,0,7,7.5,0,0,0,0,362,78.61,108.06,0.2,1020,0.8,73,1.2000000000000002
2019,4,21,4,30,10.8,0,0,0,7,7.9,0,0,0,0,363,82.01,99.10000000000001,0.2,1020,0.8,71,1.1
2019,4,21,5,30,11.200000000000001,8,6,8,7,8.3,8,6,5,8,364,82.31,88.81,0.2,1019,0.8,72,1
2019,4,21,6,30,12.700000000000001,75,322,138,4,9.5,70,45,3,79,365,80.94,78.66,0.2,1019,0.8,76,1.4000000000000001
2019,4,21,7,30,14.8,116,551,322,7,9.700000000000001,102,0,0,102,367,71.60000000000001,68.07000000000001,0.2,1019,0.9,84,2
2019,4,21,8,30,17.5,141,687,508,0,9.1,141,687,0,508,368,57.83,57.65,0.2,1019,0.9,95,2.4000000000000004
2019,4,21,9,30,20.1,157,769,673,3,6.9,267,397,0,533,367,42.22,47.910000000000004,0.2,1018,0.9,100,2.9000000000000004
2019,4,21,10,30,21.6,229,699,768,3,5.1000000000000005,294,454,0,644,365,34.17,39.68,0.2,1018,0.9,99,3.2
2019,4,21,11,30,22.400000000000002,236,732,841,2,4.4,296,541,0,743,361,30.94,34.26,0.2,1017,0.9,98,3.5
2019,4,21,12,30,22.700000000000003,229,747,854,7,3.8000000000000003,308,523,0,745,358,29.18,33.19,0.2,1017,1,99,3.8000000000000003
2019,4,21,13,30,22.6,201,772,818,7,3.4000000000000004,285,525,0,705,356,28.400000000000002,36.87,0.2,1016,1,100,3.9000000000000004
2019,4,21,14,30,22.1,192,731,718,7,3,233,551,0,629,354,28.43,44.06,0.2,1015,1,101,4.1000000000000005
2019,4,21,15,30,21.3,180,653,571,7,2.6,154,624,0,527,352,29.22,53.26,0.2,1015,1,101,4.1000000000000005
2019,4,21,16,30,19.900000000000002,154,533,392,7,2.7,154,533,5,392,0.35000000000000003,32.05,63.440000000000005,0.2,1015,1,103,3.8000000000000003
2019,4,21,17,30,17.3,113,336,205,7,4.3,113,336,5,205,0.34800000000000003,42.19,74,0.2,1014,1,103,2.7
2019,4,21,18,30,14.200000000000001,39,58,45,7,7,39,58,5,45,0.34700000000000003,61.980000000000004,84.45,0.2,1015,1,103,1.9000000000000001
2019,4,21,19,30,12.3,0,0,0,7,7.5,0,0,0,0,0.34600000000000003,72.68,94.76,0.2,1015,1,102,1.7000000000000002
2019,4,21,20,30,11.5,0,0,0,7,8.4,0,0,0,0,0.34500000000000003,81.46000000000001,104.15,0.2,1015,1,95,1.6
2019,4,21,21,30,10.8,0,0,0,7,9.4,0,0,0,0,343,90.79,112.29,0.2,1015,1.1,85,1.5
2019,4,21,22,30,10.200000000000001,0,0,0,4,10,0,0,0,0,342,98.49000000000001,118.58,0.2,1015,1.1,76,1.5
2019,4,21,23,30,10,0,0,0,4,10,0,0,0,0,0.34,100,122.33,0.2,1015,1.2000000000000002,71,1.8
2019,4,22,0,30,9.9,0,0,0,7,9.9,0,0,0,0,0.34,100,123,0.2,1015,1.2000000000000002,69,2
2019,4,22,1,30,10.200000000000001,0,0,0,4,10,0,0,0,0,339,98.88,120.49000000000001,0.2,1014,1.2000000000000002,66,2.7
2019,4,22,2,30,10.3,0,0,0,3,9.9,0,0,0,0,339,97.19,115.19,0.2,1013,1.3,66,2.9000000000000004
2019,4,22,3,30,10.3,0,0,0,4,9.700000000000001,0,0,0,0,339,96.18,107.75,0.2,1013,1.3,66,2.8000000000000003
2019,4,22,4,30,10.200000000000001,0,0,0,4,9.600000000000001,0,0,0,0,0.34,96.14,98.81,0.2,1013,1.5,65,2.7
2019,4,22,5,30,10.9,1,0,1,4,9.600000000000001,1,0,5,1,0.34,91.66,88.56,0.2,1012,1.6,63,3
2019,4,22,6,30,12,94,61,106,4,9.8,11,0,3,11,341,86.5,78.39,0.2,1011,1.8,61,3.4000000000000004
2019,4,22,7,30,13,200,199,275,4,10.3,27,0,0,27,342,83.47,67.8,0.2,1011,1.9000000000000001,62,3.6
2019,4,22,8,30,14.3,271,325,446,7,11.100000000000001,192,17,0,201,0.34400000000000003,81.09,57.370000000000005,0.2,1010,2,71,4
2019,4,22,9,30,15.700000000000001,313,422,597,3,12,282,47,0,314,0.34600000000000003,78.58,47.62,0.2,1010,2.1,81,4.6000000000000005
2019,4,22,10,30,17.2,405,355,680,2,11.8,354,76,0,413,0.34700000000000003,70.65,39.36,0.2,1009,2.1,85,5.1000000000000005
2019,4,22,11,30,18.5,444,355,738,3,11.200000000000001,405,123,0,507,0.34800000000000003,62.6,33.92,0.2,1009,2.1,87,5.4
2019,4,22,12,30,19.200000000000003,469,321,739,3,10.600000000000001,412,217,0,594,0.34800000000000003,57.63,32.86,0.2,1008,2.2,91,5.6000000000000005
2019,4,22,13,30,19.3,422,359,710,7,10.4,362,334,0,630,0.34900000000000003,56.43,36.57,0.2,1008,2.2,92,5.7
2019,4,22,14,30,18.900000000000002,402,288,610,7,10.4,342,182,0,473,0.34900000000000003,57.76,43.81,0.2,1007,2.3000000000000003,90,5.5
2019,4,22,15,30,18.1,357,201,478,6,10.600000000000001,184,6,0,187,0.35000000000000003,61.370000000000005,53.04,0.2,1007,2.4000000000000004,89,5.300000000000001
2019,4,22,16,30,16.900000000000002,264,99,309,6,10.8,66,0,0,66,0.35000000000000003,67.37,63.24,0.2,1006,2.5,88,5.2
2019,4,22,17,30,15.700000000000001,124,19,129,6,11.200000000000001,53,0,0,53,0.35000000000000003,74.79,73.8,0.2,1006,2.5,84,4.9
2019,4,22,18,30,14.700000000000001,6,0,6,6,11.8,6,0,5,6,352,82.76,84.26,0.2,1006,2.6,82,4.6000000000000005
2019,4,22,19,30,14.100000000000001,0,0,0,6,12.3,0,0,0,0,353,88.86,94.55,0.2,1006,2.6,80,4.5
2019,4,22,20,30,13.9,0,0,0,6,12.5,0,0,0,0,355,91.47,103.91,0.2,1005,2.6,77,4.4
2019,4,22,21,30,13.8,0,0,0,9,12.600000000000001,0,0,0,0,356,92.36,112.03,0.2,1005,2.7,77,4.6000000000000005
2019,4,22,22,30,13.8,0,0,0,9,12.600000000000001,0,0,0,0,356,92.29,118.28,0.2,1005,2.7,78,4.800000000000001
2019,4,22,23,30,13.8,0,0,0,6,12.600000000000001,0,0,0,0,357,92.29,122,0.2,1004,2.8000000000000003,76,4.9
2019,4,23,0,30,13.8,0,0,0,6,12.600000000000001,0,0,0,0,357,92.54,122.66,0.2,1004,2.8000000000000003,75,5
2019,4,23,1,30,13.700000000000001,0,0,0,7,12.700000000000001,0,0,0,0,357,93.51,120.16,0.2,1002,2.8000000000000003,70,5.1000000000000005
2019,4,23,2,30,13.700000000000001,0,0,0,7,12.8,0,0,0,0,358,94.39,114.87,0.2,1002,2.8000000000000003,72,5.1000000000000005
2019,4,23,3,30,13.700000000000001,0,0,0,6,13,0,0,0,0,361,95.61,107.44,0.2,1001,2.8000000000000003,77,4.800000000000001
2019,4,23,4,30,13.600000000000001,0,0,0,7,13.200000000000001,0,0,0,0,365,97.28,98.52,0.2,1001,2.7,81,4.4
2019,4,23,5,30,13.8,0,0,0,8,13.200000000000001,0,0,5,0,368,96.23,88.32000000000001,0.2,1001,2.6,84,4.3
2019,4,23,6,30,14.3,82,12,84,7,13.4,7,0,3,7,0.37,94.25,78.13,0.2,1001,2.5,86,4.4
2019,4,23,7,30,15.200000000000001,220,85,252,8,13.700000000000001,14,0,0,14,0.37,90.83,67.54,0.2,1001,2.6,91,4.7
2019,4,23,8,30,16.1,330,159,417,8,13.8,25,0,3,25,369,86.37,57.1,0.2,1001,2.7,97,4.800000000000001
2019,4,23,9,30,16.8,407,209,549,8,13.600000000000001,39,0,0,39,367,81.26,47.33,0.2,1001,2.8000000000000003,99,4.800000000000001
2019,4,23,10,30,17.3,461,271,671,4,13.3,71,0,0,71,367,77.26,39.04,0.2,1001,2.8000000000000003,98,4.7
2019,4,23,11,30,17.5,475,317,738,7,13.100000000000001,61,0,0,61,368,75.25,33.59,0.2,1001,2.8000000000000003,97,4.6000000000000005
2019,4,23,12,30,17.6,449,367,759,7,13.200000000000001,67,0,0,67,0.37,75.17,32.53,0.2,1001,2.8000000000000003,95,4.4
2019,4,23,13,30,17.900000000000002,412,385,723,6,13.4,73,0,0,73,0.37,75.11,36.29,0.2,1001,2.8000000000000003,95,4.2
2019,4,23,14,30,18.2,346,408,642,6,13.600000000000001,52,0,0,52,0.37,74.71000000000001,43.56,0.2,1001,2.8000000000000003,97,3.9000000000000004
2019,4,23,15,30,18.3,272,409,519,7,13.8,168,2,0,169,0.37,74.98,52.82,0.2,1001,2.8000000000000003,102,3.7
