Year,Month,Day,Hour,Minute,Temperature,Clearsky DHI,Clearsky DNI,Clearsky GHI,Cloud Type,Dew Point,DHI,DNI,Fill Flag,GHI,Ozone,Relative Humidity,Solar Zenith Angle,Surface Albedo,Pressure,Precipitable Water,Wind Direction,Wind Speed,,,,,solar,wind,water
2017,4,21,8,30,12.1,105,805,538,0,-0.8,105,805,0,538,367,40.93,57.51,0.2,1028,0.7,112,2.7,,,,,545681.10132,1638.45272292851,236278.996050805
2017,4,21,9,30,13.4,117,870,702,0,-0.8,117,870,0,702,363,37.61,47.76,0.2,1028,0.7,111,2.1,,,,,710337.1626,696.115137887742,236258.983459932
2017,4,21,10,30,14.5,123,908,824,0,-0.7,123,908,0,824,359,35.23,39.52,0.2,1027,0.7,102,1.6,,,,,832112.13168,284.247901394136,236242.052376886
2017,4,21,11,30,15.3,126,928,895,0,-0.7,126,928,0,895,355,33.43,34.1,0.2,1027,0.7,93,1.2,,,,,902488.8051,113.646909105192,236229.740386055
2017,4,21,12,30,15.9,126,934,909,0,-0.8,126,934,0,909,0.351,32,33.04,0.2,1026,0.7,92,0.9,,,,,915598.7037,46.0906297874929,236220.507235067
2017,4,21,13,30,16.3,122,923,862,0,-0.9,122,923,0,862,0.346,30.98,36.73,0.2,1025,0.7,105,0.7,,,,,867620.73996,21.1331997832296,236214.352202045
2017,4,21,14,30,16.4,115,898,762,0,-1.1,115,898,0,762,343,30.33,43.94,0.2,1024,0.7,145,0.5,,,,,766827.9558,7.64717447925629,236212.813493907
2017,4,21,15,30,16.2,104,853,616,0,-1.3,104,853,0,616,339,30.15,53.16,0.2,1023,0.7,180,0.6,,,,,620130.44016,13.3643932993103,236215.890930229
2017,4,21,16,30,15.7,89,774,436,0,-1.5,89,774,0,436,336,30.84,63.35,0.2,1023,0.7,180,0.8,,,,,439326.09576,32.6874332925805,236223.584871866
2017,4,21,17,30,13.9,67,627,241,0,-0.7,67,627,0,241,333,36.52,73.91,0.2,1023,0.7,166,0.8,,,,,243639.6489,36.9203383232744,236251.287212254
2017,4,21,18,30,11,33,314,64,0,3.9,33,314,0,64,331,61.63,84.36,0.2,1023,0.8,153,1,,,,,65043.75168,91.1208634043882,236351.349749256
2017,4,21,19,30,8.9,0,0,0,0,2.5,0,0,0,0,0.33,63.98,94.67,0.2,1023,0.9,153,1.3,,,,,0,247.42897819032,236419.643502399
2017,4,21,20,30,7.9,0,0,0,0,1.8,0,0,0,0,329,65.28,104.04,0.2,1024,1,160,1.5,,,,,0,428.628969546163,236462.433301917
2017,4,21,21,30,7.2,0,0,0,0,1.3,0,0,0,0,329,66.02,112.17,0.2,1024,1.1,171,1.6,,,,,0,570.771508154838,236494.510098717
2017,4,21,22,30,6.6,0,0,0,0,0.9,0,0,0,0,0.33,67,118.44,0.2,1023,1.1,185,1.6,,,,,0,622.051760840624,236500.39929547
2017,4,21,23,30,6.1,0,0,0,0,0.8,0,0,0,0,332,68.7,122.17,0.2,1023,1.1,202,1.5,,,,,0,554.567549817691,236505.307183489
2017,4,22,0,30,5.9,0,0,0,0,0.9,0,0,0,0,332,70.44,122.84,0.2,1023,1.1,211,1.4,,,,,0,466.168159491196,236507.270395732
2017,4,22,1,30,5.7,0,0,0,0,1.2,0,0,0,0,332,72.81,120.33,0.2,1022,1.1,246,1.2,,,,,0,303.567067922966,236509.233640569
2017,4,22,2,30,5.6,0,0,0,0,1.5,0,0,0,0,331,75.03,115.04,0.2,1022,1.1,266,1.1,,,,,0,237.999366961306,236510.21527521
2017,4,22,3,30,5.4,0,0,0,0,1.8,0,0,0,0,0.33,77.61,107.6,0.2,1022,1.1,280,1,,,,,0,185.435130225577,236512.178568938
2017,4,22,4,30,5.2,0,0,0,0,2,0,0,0,0,329,79.8,98.67,0.2,1021,1.1,284,0.9,,,,,0,140.244166086966,236514.141895261
2017,4,22,5,30,6.3,11,71,13,1,2.3,11,71,0,13,328,75.38,88.43,0.2,1021,1.1,280,0.8,,,,,13324.85154,81.2999037145772,236503.344003838
2017,4,22,6,30,8.7,59,466,154,0,3.7,59,466,0,154,327,70.88,78.26,0.2,1021,1.1,279,1,,,,,157165.66404,114.98504701011,236479.788389937
2017,4,22,7,30,11.5,89,664,342,0,3.6,89,664,0,342,326,58.24,67.67,0.2,1021,1.1,291,1.2,,,,,347261.74524,150.316452411408,236452.312770185
2017,4,22,8,30,14.4,110,769,527,0,3.1,110,769,0,527,326,46.74,57.23,0.2,1021,1.1,288,1.2,,,,,532285.5465,120.044389078555,236423.862608152
2017,4,22,9,30,16.6,125,831,686,0,2.6,125,831,0,686,326,39.12,47.47,0.2,1021,1.1,270,1.3,,,,,690093.04644,132.398354822081,236402.284293106
2017,4,22,10,30,18.3,136,862,804,0,2.6,136,862,0,804,326,35.09,39.2,0.2,1020,1.2,259,1.3,,,,,806272.89192,119.981425252617,236415.104572416
2017,4,22,11,30,19.5,141,880,873,0,3,141,880,0,873,326,33.58,33.76,0.2,1019,1.2,256,1.4,,,,,873533.24586,140.494252283481,236404.315721855
2017,4,22,12,30,20.5,140,882,883,0,3.5,140,882,0,883,326,32.62,32.71,0.2,1017,1.3,256,1.4,,,,,881908.62966,133.378576038673,236421.803531885
2017,4,22,13,30,21.3,139,866,836,0,4,139,866,0,836,325,32.1,36.44,0.2,1016,1.3,255,1.4,,,,,833731.58088,128.242828799307,236415.163746434
2017,4,22,14,30,21.6,129,840,737,0,4.4,129,840,0,737,324,32.48,43.69,0.2,1015,1.4,251,1.5,,,,,734591.88198,155.389241188599,236436.024336483
2017,4,22,15,30,21.6,116,793,594,0,4.9,116,793,0,594,324,33.59,52.94,0.2,1014,1.4,246,1.6,,,,,592059.12876,188.399189215171,236436.024336483
2017,4,22,16,30,20.8,99,703,417,0,5.1,99,703,0,417,324,35.92,63.15,0.2,1013,1.5,235,1.5,,,,,416253.56166,161.047788395201,236462.021553116
2017,4,22,17,30,18.4,75,547,229,0,6.3,75,547,0,229,325,45.3,73.71,0.2,1013,1.5,208,1.3,,,,,229605.0867,118.510425361813,236479.292615592
2017,4,22,18,30,15,35,243,60,0,9.2,35,243,0,60,326,68.09,84.16,0.2,1013,1.6,185,1.3,,,,,60535.2852,145.372788443823,236518.515192929
2017,4,22,19,30,12.6,0,0,0,0,7.9,0,0,0,0,328,73.13,94.45,0.2,1014,1.6,184,1.4,,,,,0,216.364693864298,236534.714477988
2017,4,22,20,30,11.3,0,0,0,0,7.7,0,0,0,0,331,78.78,103.8,0.2,1014,1.7,194,1.3,,,,,0,193.163224299204,236555.040396914
2017,4,22,21,30,10.5,0,0,0,0,7.6,0,0,0,0,333,82.49,111.9,0.2,1014,1.7,211,1,,,,,0,94.6201285120836,236560.12385641
2017,4,22,22,30,10,0,0,0,0,7.4,0,0,0,0,336,83.78,118.14,0.2,1014,1.7,240,0.9,,,,,0,72.4269773695744,236563.301129545
2017,4,22,23,30,9.7,0,0,0,0,7.3,0,0,0,0,338,84.81,121.85,0.2,1014,1.7,268,0.9,,,,,0,74.6669869789427,236565.207534393
2017,4,23,0,30,9.6,0,0,0,0,7.3,0,0,0,0,0.34,85.55,122.5,0.2,1014,1.7,277,0.9,,,,,0,75.4447680933067,236565.843009504
2017,4,23,1,30,9,0,0,0,0,7.4,0,0,0,0,0.34,89.42,120,0.2,1013,1.8,283,1.1,,,,,0,146.78438887781,236579.113059835
2017,4,23,2,30,8.7,0,0,0,0,7.4,0,0,0,0,338,91.83,114.71,0.2,1013,1.8,284,1.2,,,,,0,197.137301987763,236580.913793197
2017,4,23,3,30,8.5,0,0,0,0,7.5,0,0,0,0,335,93.66,107.3,0.2,1013,1.8,286,1.2,,,,,0,201.775826740416,236582.114297334
2017,4,23,4,30,8.2,0,0,0,0,7.6,0,0,0,0,332,96.07,98.38,0.2,1013,1.8,292,1,,,,,0,121.040433554478,236583.915076383
2017,4,23,5,30,9.4,12,48,14,0,7.7,12,48,0,14,329,89.03,88.19,0.2,1014,1.7,304,1,,,,,14269.689,105.692696742221,236567.113969968
2017,4,23,6,30,11.9,70,385,150,0,8.3,70,385,0,150,327,78.69,78,0.2,1014,1.7,328,1.4,,,,,152196.975,229.092028797492,236551.227945666
2017,4,23,7,30,14.4,111,573,331,0,8.5,111,573,0,331,326,67.83,67.41,0.2,1015,1.7,179,1.8,,,,,334319.7645,402.768913160848,236535.344054786
2017,4,23,8,30,16.2,144,669,509,0,8.6,144,669,0,509,325,60.76,56.96,0.2,1015,1.7,30,2.2,,,,,512412.97734,653.663067723931,236523.908974127
2017,4,23,9,30,17.2,173,721,663,4,8.5,259,27,3,277,325,56.72,47.18,0.2,1015,1.7,53,2.6,,,,,278345.79342,1016.2311825603,236517.55662927
2017,4,23,10,30,17.7,217,713,772,4,8.4,263,16,3,276,325,54.58,38.89,0.2,1015,1.7,67,3.1,,,,,277086.07656,1673.83534797724,236514.380584794
2017,4,23,11,30,17.8,240,710,833,2,8.3,383,323,0,653,325,53.7,33.43,0.2,1015,1.8,77,3.4,,,,,655448.99814,2195.92583754668,236526.30374071
2017,4,23,12,30,17.8,251,701,843,2,8.3,404,94,3,483,325,53.67,32.38,0.2,1015,1.8,87,3.7,,,,,484811.43354,2829.99774702961,236526.30374071
2017,4,23,13,30,17.5,289,614,785,3,8.3,382,93,0,456,325,54.88,36.15,0.2,1015,1.8,96,3.9,,,,,457962.81552,3370.98400843575,236528.103670237
2017,4,23,14,30,17.2,275,571,690,2,8.4,342,131,0,438,324,56.28,43.45,0.2,1015,1.8,102,4,,,,,440128.00548,3700.43216225873,236529.903627158
2017,4,23,15,30,17.1,231,535,555,2,8.5,265,244,0,413,323,57.02,52.72,0.2,1015,1.8,105,3.8,,,,,415082.81682,3191.21158081901,236530.503618886
2017,4,23,16,30,16.6,180,461,390,2,8.6,178,285,0,308,323,59.15,62.95,0.2,1015,1.8,103,3.6,,,,,309837.69432,2795.11920458613,236533.503623187
2017,4,23,17,30,15.4,120,329,213,0,8.7,120,329,0,213,323,64.54,73.52,0.2,1015,1.8,97,3.1,,,,,214742.9151,1923.82374410371,236540.703944007
2017,4,23,18,30,13.5,43,113,55,0,9.3,43,113,0,55,324,75.58,83.97,0.2,1015,1.8,90,2.8,,,,,55643.0391,1617.11626551567,236552.105348543
2017,4,23,19,30,12,0,0,0,0,9.1,0,0,0,0,325,82.4,94.23,0.2,1016,1.8,88,2.8,,,,,0,1821.04816895016,236561.107233796
2017,4,23,20,30,11.3,0,0,0,4,9,0,0,0,0,327,85.7,103.57,0.2,1016,1.9,88,2.7,,,,,0,1733.96942207516,236574.496217833
2017,4,23,21,30,10.9,0,0,0,3,9.1,0,0,0,0,328,88.52,111.64,0.2,1016,1.9,88,2.5,,,,,0,1426.99389024826,236576.770744173
2017,4,23,22,30,10.7,0,0,0,4,9.2,0,0,0,0,0.33,90.63,117.84,0.2,1017,1.9,87,2.3,,,,,0,1133.06692122087,236577.908023744
2017,4,23,23,30,10.8,0,0,0,4,9.4,0,0,0,0,331,90.77,121.53,0.2,1017,2,85,2.2,,,,,0,982.426610653061,236585.467104597
2017,4,24,0,30,10.9,0,0,0,4,9.5,0,0,0,0,332,90.93,122.17,0.2,1017,2,85,2.2,,,,,0,973.413522481932,236584.926860915
2017,4,24,1,30,11.2,0,0,0,4,9.6,0,0,0,0,336,89.91,119.67,0.2,1017,2,82,2.1,,,,,0,823.940199078184,236583.306144674
2017,4,24,2,30,11.3,0,0,0,4,9.7,0,0,0,0,339,89.84,114.4,0.2,1017,2,80,2.3,,,,,0,1072.90407584631,236582.765910862
2017,4,24,3,30,11.3,0,0,0,1,9.7,0,0,0,0,341,89.94,107,0.2,1017,2,78,2.3,,,,,0,1072.90407584631,236582.765910862
2017,4,24,4,30,11,0,0,0,0,9.7,0,0,0,0,342,91.77,98.1,0.2,1017,1.9,77,2.2,,,,,0,964.564308641187,236576.202108488
2017,4,24,5,30,11.3,10,10,10,0,9.7,10,10,0,10,343,89.99,87.94,0.2,1017,1.9,74,2.3,,,,,10157.5458,1072.90407584631,236574.496217833
2017,4,24,6,30,12.5,98,194,139,0,9.9,98,194,0,139,343,84.13,77.74,0.2,1017,1.9,72,2.5,,,,,140881.84038,1245.56341508418,236567.672901222
2017,4,24,7,30,14.1,167,379,314,3,9.7,27,0,3,27,343,74.96,67.15,0.2,1017,1.9,73,2.5,,,,,27285.75558,1104.22288571292,236558.57575798
2017,4,24,8,30,15.6,212,505,489,3,9.4,45,0,3,45,342,66.78,56.7,0.2,1017,2,74,2.2,,,,,45351.6003,680.141499682888,236559.538190696
2017,4,24,9,30,16.8,237,594,643,3,9.5,169,2,0,171,341,61.89,46.9,0.2,1017,2,72,1.9,,,,,171957.11778,406.824736383923,236553.056850232
2017,4,24,10,30,17.9,250,653,760,2,9.7,373,224,0,548,341,58.52,38.58,0.2,1017,2,67,1.6,,,,,549954.0036,228.014647963566,236547.115933461
2017,4,24,11,30,18.9,254,685,829,2,9.8,283,17,0,297,0.34,55.43,33.09,0.2,1016,2,60,1.2,,,,,297510.5133,91.0144857451143,236541.715358975
2017,4,24,12,30,19.7,249,700,842,2,9.7,392,70,0,451,0.34,52.49,32.06,0.2,1016,2,47,1,,,,,451108.89846,50.5315196871669,236537.395076934
2017,4,24,13,30,20,265,650,792,2,9.5,394,191,0,549,339,50.97,35.87,0.2,1015,2,36,1,,,,,548828.39358,49.7245571803516,236535.775011855
2017,4,24,14,30,20,251,609,694,2,9.4,325,68,0,374,339,50.33,43.21,0.2,1014,2,33,1,,,,,373883.09508,49.6755674688439,236535.775011855
2017,4,24,15,30,19.8,221,549,555,1,9.3,221,549,0,555,338,50.82,52.51,0.2,1014,2.1,38,1.2,,,,,555031.5129,86.7064450365276,236546.520715823
2017,4,24,16,30,19.2,184,444,387,4,9.4,139,0,0,139,338,52.89,62.76,0.2,1013,2.1,48,1.3,,,,,139161.91554,113.572490971737,236549.606853577
2017,4,24,17,30,17.8,126,295,211,3,9.7,110,136,0,149,337,59.19,73.33,0.2,1013,2,61,1.3,,,,,149558.80662,122.505158800975,236547.656004473
2017,4,24,18,30,15.7,44,92,54,4,11.5,36,20,3,38,339,75.96,83.77,0.2,1013,2,76,1.2,,,,,38289.88908,109.241689636531,236558.998065425
2017,4,24,19,30,14.3,0,0,0,4,11,0,0,0,0,341,80.54,94.02,0.2,1014,2,94,1.4,,,,,0,190.643016971339,236566.560043671
2017,4,24,20,30,13.7,0,0,0,4,11,0,0,0,0,342,83.53,103.33,0.2,1014,1.9,112,1.4,,,,,0,198.992346181763,236560.849978197
2017,4,24,21,30,13,0,0,0,4,10.9,0,0,0,0,0.344,87.24,111.37,0.2,1013,1.9,138,1.1,,,,,0,101.619961530791,236564.829968798
2017,4,24,22,30,12.3,0,0,0,4,10.5,0,0,0,0,0.346,88.68,117.55,0.2,1013,1.9,176,0.9,,,,,0,58.8256507074765,236568.810093323
2017,4,24,23,30,11.7,0,0,0,4,10,0,0,0,0,0.347,89.45,121.21,0.2,1013,1.8,207,1,,,,,0,84.8317568501473,236562.907693063
2017,4,25,0,30,11.4,0,0,0,4,9.6,0,0,0,0,0.348,88.66,121.84,0.2,1013,1.8,217,1.1,,,,,0,115.882412271955,236564.708179736
2017,4,25,1,30,10.3,0,0,0,4,9.2,0,0,0,0,0.351,92.8,119.34,0.2,1012,1.8,235,1.3,,,,,0,211.498953275117,236571.310198693
2017,4,25,2,30,9.8,0,0,0,4,9,0,0,0,0,353,94.46,114.08,0.2,1012,1.9,241,1.3,,,,,0,222.289716197316,236583.02591713
2017,4,25,3,30,9.2,0,0,0,0,8.8,0,0,0,0,355,97.48,106.7,0.2,1012,1.9,243,1.3,,,,,0,236.786871601489,236586.437969073
2017,4,25,4,30,9,0,0,0,4,8.8,0,0,0,0,356,98.34,97.83,0.2,1012,2,244,1.2,,,,,0,190.377938095981,236595.19191279
2017,4,25,5,30,10.2,15,49,17,4,8.8,8,0,3,8,357,90.85,87.69,0.2,1012,2,245,1.4,,,,,8142.28848,266.746865877947,236588.7086185
2017,4,25,6,30,12.8,77,357,154,0,9.4,77,357,0,154,358,79.79,77.49,0.2,1012,2,246,1.9,,,,,155999.59452,531.332306884902,236574.662699732
2017,4,25,7,30,15.3,115,562,336,0,10,115,562,0,336,359,70.56,66.89,0.2,1011,2,244,2.3,,,,,338811.43968,787.731314945987,236561.158581307
2017,4,25,8,30,17.4,134,694,518,3,10.4,234,70,0,273,359,63.28,56.43,0.2,1011,2,237,2.4,,,,,274225.5243,786.992348705344,236549.816313182
2017,4,25,9,30,18.9,143,776,676,4,10.3,69,0,0,69,358,57.41,46.62,0.2,1011,2,227,2.6,,,,,69118.6041,921.179517803196,236541.715358975
2017,4,25,10,30,20.1,194,743,778,4,10.1,326,39,1,357,358,52.57,38.27,0.2,1010,2,222,2.8,,,,,356822.47818,1080.7725059582,236535.234995093
2017,4,25,11,30,21,203,761,843,4,9.9,351,38,1,383,356,49.17,32.77,0.2,1010,2,222,3,,,,,382172.95746,1272.33279315805,236530.374955196
2017,4,25,12,30,21.6,202,766,854,2,9.7,335,460,0,726,353,46.63,31.74,0.2,1009,2.1,223,3.2,,,,,723627.82404,1499.76159304227,236537.262785698
2017,4,25,13,30,22,204,744,809,1,9.4,204,744,1,809,0.348,44.75,35.59,0.2,1009,2,219,3.4,,,,,805759.00038,1766.20095062722,236524.975145096
2017,4,25,14,30,22.2,179,734,716,2,9.1,327,305,0,550,0.345,43.21,42.97,0.2,1008,2,213,3.5,,,,,547593.453,1907.42103778497,236523.895212661
2017,4,25,15,30,22.1,147,713,583,4,8.7,186,6,0,190,343,42.2,52.3,0.2,1007,1.9,207,3.6,,,,,189203.7366,2082.95350947117,236513.100534599
2017,4,25,16,30,21.3,116,652,416,3,8.5,189,70,0,221,342,43.74,62.56,0.2,1007,1.9,204,3.5,,,,,220400.33418,1986.04405451683,236517.647270142
2017,4,25,17,30,19.4,83,522,234,3,9.1,65,0,0,65,341,51.47,73.13,0.2,1007,1.9,205,2.8,,,,,65051.7075,1116.4434041721,236528.446467706
2017,4,25,18,30,16.6,41,241,68,0,10.4,41,241,0,68,0.34,66.58,83.58,0.2,1007,1.9,207,2,,,,,68405.72472,475.495320369058,236544.362872261
2017,4,25,19,30,14.8,0,0,0,7,9.9,0,0,0,0,0.34,72.39,93.8,0.2,1007,2,209,1.9,,,,,0,457.260235473215,236563.859281656
2017,4,25,20,30,13.9,0,0,0,7,9.7,0,0,0,0,0.34,75.77,103.1,0.2,1008,2,212,1.8,,,,,0,414.379369054991,236568.720697684
2017,4,25,21,30,12.9,0,0,0,7,9.6,0,0,0,0,0.34,80.32,111.11,0.2,1008,2,214,1.7,,,,,0,376.142549238147,236574.122505393
2017,4,25,22,30,12.1,0,0,0,7,9.5,0,0,0,0,0.34,84.34,117.26,0.2,1008,1.9,210,1.5,,,,,0,275.476030660027,236569.947296358
2017,4,25,23,30,11.5,0,0,0,7,9.5,0,0,0,0,0.34,87.51,120.89,0.2,1007,1.9,206,1.4,,,,,0,235.423935227595,236573.358971064
2017,4,26,0,30,11.2,0,0,0,7,9.5,0,0,0,0,0.34,89.2,121.51,0.2,1007,1.8,205,1.3,,,,,0,193.542515992451,236565.90851941
2017,4,26,1,30,11.1,0,0,0,6,9.6,0,0,0,0,0.34,90.21,119.02,0.2,1007,1.8,194,1.2,,,,,0,153.597839704081,236566.508693816
2017,4,26,2,30,11.1,0,0,0,6,9.7,0,0,0,0,0.34,90.83,113.78,0.2,1006,1.9,170,1.2,,,,,0,153.445309575278,236575.633475536
2017,4,26,3,30,10.9,0,0,0,6,9.8,0,0,0,0,339,93.14,106.41,0.2,1006,1.9,147,1.2,,,,,0,156.260819842714,236576.770744173
2017,4,26,4,30,10.8,0,0,0,6,10,0,0,0,0,339,94.89,97.55,0.2,1006,2,140,1.4,,,,,0,250.433953680537,236585.467104597
2017,4,26,5,30,12,18,44,20,7,10.3,3,0,3,3,338,89.27,87.45,0.2,1006,2,141,1.9,,,,,3043.38546,563.394256364913,236578.984343256
2017,4,26,6,30,13.9,82,340,157,6,11.1,9,0,3,9,338,83.04,77.24,0.2,1006,2.1,142,2.8,,,,,9098.5761,1556.65421568334,236576.871234831
2017,4,26,7,30,15.8,129,511,332,6,11.7,18,0,0,18,338,76.64,66.64,0.2,1006,2.3,154,3.6,,,,,18133.99164,2910.60501770322,236582.121549964
2017,4,26,8,30,17.5,171,596,503,6,11.9,32,0,0,32,338,69.66,56.18,0.2,1006,2.4,174,4.2,,,,,32137.74144,4172.94519389969,236581.042183511
2017,4,26,9,30,18.7,208,638,649,6,11.5,50,0,0,50,337,62.76,46.35,0.2,1005,2.5,185,4.5,,,,,50104.413,4798.40470422259,236582.210075497
2017,4,26,10,30,19.2,248,641,753,6,10.9,66,0,0,66,336,58.65,37.97,0.2,1005,2.6,189,4.5,,,,,66076.88076,4673.44624838346,236586.197133138
2017,4,26,11,30,19.3,264,655,816,7,10.7,62,0,0,62,335,57.39,32.45,0.2,1005,2.6,192,4.3,,,,,62060.77116,4056.47680602048,236585.781558291
2017,4,26,12,30,19.4,260,665,828,7,10.9,64,0,0,64,336,58.03,31.42,0.2,1005,2.7,195,3.9,,,,,64050.912,3010.87711382681,236591.089568226
2017,4,26,13,30,19.9,255,649,785,4,11.3,125,0,0,125,337,57.66,35.31,0.2,1004,2.6,197,3.5,,,,,124984.0125,2119.43278031934,236583.288139872
2017,4,26,14,30,20.3,239,614,690,6,11.6,157,1,0,158,338,57.43,42.73,0.2,1004,2.6,201,3.2,,,,,157863.07404,1587.89758241598,236581.625890124
2017,4,26,15,30,20.4,219,544,553,8,11.9,38,0,0,38,0.34,58.16,52.09,0.2,1003,2.5,207,2.7,,,,,37960.0506,948.193416746647,236574.863175108
2017,4,26,16,30,19.8,190,414,382,4,12.4,35,0,0,35,342,62.55,62.37,0.2,1003,2.6,208,2.1,,,,,35001.9873,459.651312553494,236583.703705959
2017,4,26,17,30,18.5,139,222,204,8,13.5,109,40,0,121,342,72.87,72.94,0.2,1003,2.7,206,1.7,,,,,121297.37202,260.982175130181,236594.691427015
2017,4,26,18,30,16.9,44,25,47,4,14,6,0,1,6,342,82.85,83.38,0.2,1004,2.9,204,1.7,,,,,6032.475,285.975382778763,236610.669423992
2017,4,26,19,30,15.8,0,0,0,4,13.7,0,0,1,0,342,87.35,93.59,0.2,1004,2.8,197,1.8,,,,,0,363.102315826793,236610.298684629
2017,4,26,20,30,15.1,0,0,0,4,13.5,0,0,1,0,343,90.4,102.86,0.2,1004,2.7,192,1.9,,,,,0,446.8404145119,236608.299438897
2017,4,26,21,30,14.7,0,0,0,4,13.3,0,0,1,0,343,91.11,110.85,0.2,1004,2.7,188,1.9,,,,,0,458.999337355762,236609.900484385
2017,4,26,22,30,14.4,0,0,0,4,13.1,0,0,1,0,343,91.85,116.97,0.2,1005,2.8,185,1.8,,,,,0,398.800746528722,236615.70239131
2017,4,26,23,30,14.2,0,0,0,4,13,0,0,1,0,342,92.44,120.58,0.2,1005,2.8,186,1.7,,,,,0,340.68997873337,236616.474369555
2017,4,27,0,30,14.1,0,0,0,4,12.9,0,0,1,0,342,92.23,121.19,0.2,1004,2.8,189,1.6,,,,,0,285.765256409968,236616.860360567
2017,4,27,1,30,14.2,0,0,0,4,12.8,0,0,1,0,342,91.28,118.7,0.2,1004,2.8,191,1.3,,,,,0,152.198475728486,236616.474369555
2017,4,27,2,30,14.3,0,0,0,4,12.8,0,0,1,0,343,90.9,113.47,0.2,1004,2.8,187,1.1,,,,,0,91.5610171200885,236616.088379803
2017,4,27,3,30,14.3,0,0,0,4,12.9,0,0,1,0,343,91.36,106.13,0.2,1004,2.7,188,0.9,,,,,0,50.1487464166375,236611.501551541
2017,4,27,4,30,14.1,0,0,0,7,13,0,0,1,0,0.344,93,97.28,0.2,1004,2.7,209,0.7,,,,,0,23.9300495480027,236612.302093244
2017,4,27,5,30,14.4,13,6,13,7,12.9,7,0,1,7,0.344,90.89,87.21,0.2,1004,2.7,236,0.7,,,,,7070.2065,23.431506849086,236611.10128272
2017,4,27,6,30,15.5,98,205,145,7,13.9,31,0,1,31,0.344,90.02,76.99,0.2,1004,2.7,267,0.8,,,,,31247.93862,32.4942751240367,236606.698415076
2017,4,27,7,30,16.6,155,408,318,7,14.2,70,0,1,70,343,85.6,66.4,0.2,1005,2.7,292,0.9,,,,,70417.6578,43.2434544428734,236602.295711286
2017,4,27,8,30,17.6,190,541,493,7,14.3,123,0,1,123,343,81.07,55.92,0.2,1005,2.7,252,0.8,,,,,123506.72802,28.6456204016141,236598.293395476
2017,4,27,9,30,18.6,210,629,646,7,14.1,177,3,1,180,343,75.27,46.08,0.2,1005,2.7,194,0.9,,,,,180409.1292,38.5936206318118,236594.291215067
2017,4,27,10,30,19.3,223,683,763,7,13.8,222,10,1,230,343,70.63,37.68,0.2,1004,2.7,187,1.2,,,,,230225.4414,88.0754801775219,236591.489769342
2017,4,27,11,30,19.6,228,711,830,7,13.4,251,13,1,261,343,67.22,32.13,0.2,1004,2.7,194,1.3,,,,,261111.22254,110.266242619617,236590.289170055
2017,4,27,12,30,19.8,224,722,842,7,13.1,256,13,1,267,343,65.26,31.11,0.2,1004,2.7,187,1.5,,,,,267015.16026,167.678421660568,236589.488777299
2017,4,27,13,30,19.8,228,692,795,7,12.9,236,11,1,245,343,64.5,35.03,0.2,1004,2.7,183,1.8,,,,,245013.9111,289.748312629461,236589.488777299
2017,4,27,14,30,19.6,227,636,696,7,13,197,6,0,202,0.344,65.46,42.5,0.2,1003,2.7,183,1.8,,,,,202086.08028,292.413389291483,236590.289170055
2017,4,27,15,30,19.4,210,559,555,7,13.1,239,31,0,258,0.344,67.07,51.89,0.2,1003,2.8,182,1.8,,,,,258205.239,295.427960315107,236596.404572142
2017,4,27,16,30,18.9,183,438,387,7,13.6,193,223,0,297,0.345,71.29,62.17,0.2,1002,2.8,184,1.7,,,,,297510.5133,255.204048193418,236598.334212408
2017,4,27,17,30,17.9,130,274,211,7,14.2,88,0,0,88,0.346,78.99,72.75,0.2,1002,2.9,192,1.4,,,,,88313.7816,150.49902113294,236606.942861853
2017,4,27,18,30,16.6,49,66,57,6,14.9,28,0,3,28,0.349,89.58,83.19,0.2,1002,2.9,210,1.2,,,,,28167.06312,102.197024010046,236611.787415524
2017,4,27,19,30,15.7,0,0,0,7,14.6,0,0,0,0,353,93.11,93.38,0.2,1002,2.8,233,1.4,,,,,0,171.588055941377,236610.684655492
2017,4,27,20,30,14.8,0,0,0,7,14.1,0,0,0,0,357,95.83,102.63,0.2,1002,2.6,252,1.6,,,,,0,271.707002773455,236604.483871845
2017,4,27,21,30,13.7,0,0,0,6,13.3,0,0,0,0,362,97.5,110.59,0.2,1002,2.4,266,1.6,,,,,0,293.52289350709,236598.150536323
2017,4,27,22,30,12.8,0,0,0,8,12.4,0,0,0,0,368,97.19,116.69,0.2,1002,2.3,274,1.3,,,,,0,168.508839023219,236596.215336544
2017,4,27,23,30,12.4,0,0,0,8,11.4,0,0,0,0,372,93.83,120.28,0.2,1002,2.2,266,1,,,,,0,79.1736950495985,236591.6484331
2017,4,28,0,30,12.3,0,0,0,4,10.7,0,0,0,0,374,90.13,120.87,0.2,1002,2.1,256,0.7,,,,,0,27.3773625841425,236585.103226535
2017,4,28,1,30,11.6,0,0,0,4,10.3,0,0,0,0,379,91.91,118.38,0.2,1001,2,161,0.8,,,,,0,43.2893362487114,236581.145224228
2017,4,28,2,30,11.2,0,0,0,3,10.2,0,0,0,0,383,93.81,113.17,0.2,1001,1.9,151,1,,,,,0,87.5691093200774,236575.064845318
2017,4,28,3,30,10.7,0,0,0,4,10.1,0,0,0,0,386,96.14,105.84,0.2,1000,1.7,151,1.2,,,,,0,158.232189692275,236558.852971053
