Hai inserito il numero: 1
137 [ , 0, 0, 0, 0, 0, 0, 28, 169, 349, 6803, 8364, 6809, 9223, 5787, 4735, 4183, 2729, 503, 0, 0, 0, 0, 0, 0]  energia max 9223 alle ore 12
138 [ , 0, 0, 0, 0, 0, 0, 267, 2272, 4565, 4621, 8052, 8825, 8876, 8145, 6734, 4784, 2494, 402, 0, 0, 0, 0, 0, 0]  energia max 8876 alle ore 12
139 [ , 0, 0, 0, 0, 0, 0, 154, 139, 318, 497, 454, 743, 522, 674, 331, 207, 110, 41, 0, 0, 0, 0, 0, 0]  energia max 743 alle ore 11
140 [ , 0, 0, 0, 0, 0, 0, 112, 1810, 3958, 5872, 7288, 8051, 8076, 7434, 6055, 4168, 1993, 192, 0, 0, 0, 0, 0, 0]  energia max 8076 alle ore 12
141 [ , 0, 0, 0, 0, 0, 0, 0, 1686, 1077, 1767, 7108, 7838, 5698, 4020, 3645, 1998, 1711, 96, 0, 0, 0, 0, 0, 0]  energia max 7838 alle ore 11
142 [ , 0, 0, 0, 0, 0, 0, 0, 125, 289, 464, 4986, 5752, 6291, 6863, 5532, 3680, 1621, 0, 0, 0, 0, 0, 0, 0]  energia max 6863 alle ore 13
143 [ , 0, 0, 0, 0, 0, 0, 0, 1597, 3743, 5659, 7010, 7711, 7667, 6784, 3797, 3539, 1482, 0, 0, 0, 0, 0, 0, 0]  energia max 7711 alle ore 11
144 [ , 0, 0, 0, 0, 0, 0, 0, 111, 263, 524, 616, 805, 6534, 1646, 695, 259, 96, 0, 0, 0, 0, 0, 0, 0]  energia max 6534 alle ore 12
145 [ , 0, 0, 0, 0, 0, 0, 0, 97, 249, 412, 545, 4767, 4756, 4184, 3158, 1892, 672, 0, 0, 0, 0, 0, 0, 0]  energia max 4767 alle ore 11
146 [ , 0, 0, 0, 0, 0, 0, 0, 784, 3217, 5015, 6317, 6994, 6965, 6310, 4949, 3118, 1140, 0, 0, 0, 0, 0, 0, 0]  energia max 6994 alle ore 11
147 [ , 0, 0, 0, 0, 0, 0, 0, 1339, 3544, 5501, 6955, 7691, 7663, 6883, 5393, 3399, 1217, 0, 0, 0, 0, 0, 0, 0]  energia max 7691 alle ore 11
148 [ , 0, 0, 0, 0, 0, 0, 0, 745, 2115, 5390, 6736, 7388, 7338, 6549, 5140, 3264, 1161, 0, 0, 0, 0, 0, 0, 0]  energia max 7388 alle ore 11
149 [ , 0, 0, 0, 0, 0, 0, 0, 1024, 222, 373, 508, 575, 997, 1242, 1313, 1167, 386, 0, 0, 0, 0, 0, 0, 0]  energia max 1313 alle ore 14
150 [ , 0, 0, 0, 0, 0, 0, 0, 69, 124, 593, 1214, 372, 371, 1085, 206, 124, 69, 0, 0, 0, 0, 0, 0, 0]  energia max 1214 alle ore 10
151 [ , 0, 0, 0, 0, 0, 0, 0, 70, 140, 3071, 4905, 6995, 5363, 3356, 346, 821, 224, 0, 0, 0, 0, 0, 0, 0]  energia max 6995 alle ore 11
152 [ , 0, 0, 0, 0, 0, 0, 0, 70, 139, 223, 305, 359, 1722, 2116, 674, 110, 55, 0, 0, 0, 0, 0, 0, 0]  energia max 2116 alle ore 13
153 [ , 0, 0, 0, 0, 0, 0, 0, 618, 111, 333, 843, 883, 3246, 3343, 1340, 124, 55, 0, 0, 0, 0, 0, 0, 0]  energia max 3343 alle ore 13
154 [ , 0, 0, 0, 0, 0, 0, 0, 56, 2514, 319, 456, 1667, 6291, 564, 1102, 2297, 125, 0, 0, 0, 0, 0, 0, 0]  energia max 6291 alle ore 12
155 [ , 0, 0, 0, 0, 0, 0, 0, 367, 1500, 961, 3729, 6107, 4318, 427, 2307, 152, 390, 0, 0, 0, 0, 0, 0, 0]  energia max 6107 alle ore 11
156 [ , 0, 0, 0, 0, 0, 0, 0, 539, 2428, 308, 431, 498, 1271, 856, 290, 2194, 405, 0, 0, 0, 0, 0, 0, 0]  energia max 2428 alle ore 8
157 [ , 0, 0, 0, 0, 0, 0, 0, 127, 677, 3981, 3480, 3671, 4061, 2650, 1285, 1997, 320, 0, 0, 0, 0, 0, 0, 0]  energia max 4061 alle ore 12
158 [ , 0, 0, 0, 0, 0, 0, 0, 383, 2164, 281, 1540, 1589, 3339, 3544, 1223, 502, 69, 0, 0, 0, 0, 0, 0, 0]  energia max 3544 alle ore 13
159 [ , 0, 0, 0, 0, 0, 0, 0, 357, 2142, 1605, 3433, 3980, 4142, 1310, 1858, 1994, 42, 0, 0, 0, 0, 0, 0, 0]  energia max 4142 alle ore 12
160 [ , 0, 0, 0, 0, 0, 0, 0, 287, 2047, 3901, 5279, 3669, 3340, 2265, 864, 1923, 229, 0, 0, 0, 0, 0, 0, 0]  energia max 5279 alle ore 10
161 [ , 0, 0, 0, 0, 0, 0, 0, 219, 813, 1745, 387, 458, 458, 215, 905, 461, 173, 0, 0, 0, 0, 0, 0, 0]  energia max 1745 alle ore 9
162 [ , 0, 0, 0, 0, 0, 0, 0, 189, 1794, 1682, 4974, 3797, 4152, 3029, 2126, 726, 171, 0, 0, 0, 0, 0, 0, 0]  energia max 4974 alle ore 10
163 [ , 0, 0, 0, 0, 0, 0, 0, 0, 143, 257, 427, 939, 1222, 212, 340, 199, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 1222 alle ore 12
164 [ , 0, 0, 0, 0, 0, 0, 0, 0, 100, 157, 228, 256, 256, 213, 242, 99, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 256 alle ore 11
165 [ , 0, 0, 0, 0, 0, 0, 0, 0, 100, 228, 837, 1554, 3145, 4721, 1242, 539, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 4721 alle ore 13
166 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1573, 3421, 4822, 5593, 3869, 3013, 1702, 793, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5593 alle ore 11
167 [ , 0, 0, 0, 0, 0, 0, 0, 0, 102, 218, 319, 389, 963, 876, 3290, 1556, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 3290 alle ore 14
168 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1247, 202, 316, 5071, 5146, 4539, 2428, 1117, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5146 alle ore 12
169 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1200, 2891, 601, 1482, 2086, 4402, 3115, 1467, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 4402 alle ore 13
170 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1158, 187, 673, 2450, 3118, 1710, 3055, 1421, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 3118 alle ore 12
171 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1139, 2875, 4295, 5114, 2290, 311, 3318, 1601, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5114 alle ore 11
172 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1223, 3115, 4593, 5360, 5431, 4781, 3461, 1706, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5431 alle ore 12
173 [ , 0, 0, 0, 0, 0, 0, 0, 0, 73, 189, 290, 362, 362, 319, 203, 102, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 362 alle ore 11
174 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1048, 2854, 4331, 5181, 5288, 4652, 3360, 1630, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 5288 alle ore 12
175 [ , 0, 0, 0, 0, 0, 0, 0, 0, 73, 117, 161, 204, 204, 2376, 1809, 102, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 2376 alle ore 13
176 [ , 0, 0, 0, 0, 0, 0, 0, 0, 73, 117, 161, 189, 247, 1326, 218, 102, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 1326 alle ore 13
177 [ , 0, 0, 0, 0, 0, 0, 0, 0, 73, 176, 190, 190, 438, 774, 540, 277, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 774 alle ore 13
178 [ , 0, 0, 0, 0, 0, 0, 0, 0, 58, 173, 274, 346, 633, 1079, 129, 187, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 1079 alle ore 13
179 [ , 0, 0, 0, 0, 0, 0, 0, 0, 58, 173, 288, 201, 372, 915, 673, 115, 0, 0, 0, 0, 0, 0, 0, 0]  energia max 915 alle ore 13
 picco massimo energia  dell'anno 12895 nel giorno 83 alle ore 12 
 picco massimo energia  dell'anno 256 nel giorno 0 alle ore 11 
 energia giornaleira massima dell'anno 111506 nel giorno 83 
 energia giornaliera minima dell'anno 1396 nel giorno 0 


180 [ , 0, 0, 0, 0, 0, 0, 0, 0, 58, 174, 289, 2139, 5526, 4985, 3771, 2074, 304, 0, 0, 0, 0, 0, 0, 0]  energia max 5526 alle ore 12
181 [ , 0, 0, 0, 0, 0, 0, 0, 0, 565, 1339, 4097, 2906, 3437, 4671, 3501, 1876, 273, 0, 0, 0, 0, 0, 0, 0]  energia max 4671 alle ore 13
182 [ , 0, 0, 0, 0, 0, 0, 0, 0, 779, 172, 286, 4723, 2819, 2729, 1445, 242, 129, 0, 0, 0, 0, 0, 0, 0]  energia max 4723 alle ore 11
183 [ , 0, 0, 0, 0, 0, 0, 0, 0, 71, 127, 282, 365, 1209, 210, 239, 678, 28, 0, 0, 0, 0, 0, 0, 0]  energia max 1209 alle ore 12
184 [ , 0, 0, 0, 0, 0, 0, 0, 0, 809, 2593, 4198, 5138, 5394, 4914, 2603, 2106, 286, 0, 0, 0, 0, 0, 0, 0]  energia max 5394 alle ore 12
185 [ , 0, 0, 0, 0, 0, 0, 0, 0, 231, 1540, 2620, 3339, 5443, 5001, 3841, 2200, 449, 0, 0, 0, 0, 0, 0, 0]  energia max 5443 alle ore 12
186 [ , 0, 0, 0, 0, 0, 0, 0, 0, 892, 2713, 4279, 5234, 5511, 2691, 3342, 1762, 232, 0, 0, 0, 0, 0, 0, 0]  energia max 5511 alle ore 12
187 [ , 0, 0, 0, 0, 0, 0, 0, 0, 961, 188, 318, 403, 432, 389, 288, 2359, 580, 0, 0, 0, 0, 0, 0, 0]  energia max 2359 alle ore 15
188 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1121, 3071, 4672, 5652, 5895, 5460, 2276, 1934, 519, 0, 0, 0, 0, 0, 0, 0]  energia max 5895 alle ore 12
189 [ , 0, 0, 0, 0, 0, 0, 0, 0, 974, 2892, 4541, 5609, 5942, 3000, 1216, 172, 158, 0, 0, 0, 0, 0, 0, 0]  energia max 5942 alle ore 12
190 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1101, 3029, 4664, 5699, 4612, 3492, 3074, 1860, 575, 0, 0, 0, 0, 0, 0, 0]  energia max 5699 alle ore 11
191 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1197, 218, 346, 444, 2843, 5650, 4494, 2796, 894, 0, 0, 0, 0, 0, 0, 0]  energia max 5650 alle ore 13
192 [ , 0, 0, 0, 0, 0, 0, 0, 0, 86, 158, 200, 343, 755, 355, 825, 2901, 977, 0, 0, 0, 0, 0, 0, 0]  energia max 2901 alle ore 15
193 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1168, 230, 372, 2296, 1152, 1562, 1789, 2921, 1031, 0, 0, 0, 0, 0, 0, 0]  energia max 2921 alle ore 15
194 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1393, 231, 388, 487, 513, 469, 369, 3236, 1220, 0, 0, 0, 0, 0, 0, 0]  energia max 3236 alle ore 15
195 [ , 0, 0, 0, 0, 0, 0, 0, 0, 100, 171, 270, 340, 368, 340, 256, 171, 100, 0, 0, 0, 0, 0, 0, 0]  energia max 368 alle ore 12
196 [ , 0, 0, 0, 0, 0, 0, 0, 0, 191, 353, 602, 982, 1315, 1195, 888, 597, 321, 0, 0, 0, 0, 0, 0, 0]  energia max 1315 alle ore 12
197 [ , 0, 0, 0, 0, 0, 0, 0, 0, 597, 1246, 1631, 1814, 1740, 1438, 964, 519, 232, 0, 0, 0, 0, 0, 0, 0]  energia max 1814 alle ore 11
198 [ , 0, 0, 0, 0, 0, 0, 0, 0, 131, 247, 391, 491, 533, 489, 374, 245, 130, 0, 0, 0, 0, 0, 0, 0]  energia max 533 alle ore 12
199 [ , 0, 0, 0, 0, 0, 0, 0, 0, 1770, 1037, 443, 3196, 4702, 2521, 5642, 3872, 1752, 0, 0, 0, 0, 0, 0, 0]  energia max 5642 alle ore 14
200 [ , 0, 0, 0, 0, 0, 0, 0, 131, 929, 3969, 5868, 7017, 7351, 6876, 3396, 3893, 1763, 0, 0, 0, 0, 0, 0, 0]  energia max 7351 alle ore 12
201 [ , 0, 0, 0, 0, 0, 0, 0, 58, 700, 1597, 3717, 3809, 4480, 4119, 475, 982, 2150, 189, 0, 0, 0, 0, 0, 0]  energia max 4480 alle ore 12
202 [ , 0, 0, 0, 0, 0, 0, 0, 44, 131, 232, 2150, 3578, 5609, 5920, 4190, 2274, 998, 87, 0, 0, 0, 0, 0, 0]  energia max 5920 alle ore 13
203 [ , 0, 0, 0, 0, 0, 0, 0, 292, 159, 332, 287, 2538, 2160, 829, 601, 329, 403, 86, 0, 0, 0, 0, 0, 0]  energia max 2538 alle ore 11
204 [ , 0, 0, 0, 0, 0, 0, 0, 43, 175, 349, 2263, 3157, 3083, 969, 1244, 2422, 2391, 337, 0, 0, 0, 0, 0, 0]  energia max 3157 alle ore 11
205 [ , 0, 0, 0, 0, 0, 0, 0, 58, 131, 507, 1790, 1571, 1858, 447, 303, 217, 131, 58, 0, 0, 0, 0, 0, 0]  energia max 1858 alle ore 12
206 [ , 0, 0, 0, 0, 0, 0, 0, 58, 205, 395, 321, 687, 848, 482, 350, 219, 131, 58, 0, 0, 0, 0, 0, 0]  energia max 848 alle ore 12
207 [ , 0, 0, 0, 0, 0, 0, 0, 296, 1110, 443, 604, 1031, 1871, 1562, 2449, 1049, 355, 118, 0, 0, 0, 0, 0, 0]  energia max 2449 alle ore 14
208 [ , 0, 0, 0, 0, 0, 0, 0, 851, 3258, 2896, 3338, 2669, 4401, 6026, 4651, 5397, 3006, 657, 0, 0, 0, 0, 0, 0]  energia max 6026 alle ore 13
209 [ , 0, 0, 0, 0, 0, 0, 0, 89, 163, 282, 445, 563, 474, 638, 430, 267, 148, 74, 0, 0, 0, 0, 0, 0]  energia max 638 alle ore 13
210 [ , 0, 0, 0, 0, 0, 0, 0, 296, 2539, 1975, 2135, 3531, 3985, 4116, 2896, 1707, 854, 132, 0, 0, 0, 0, 0, 0]  energia max 4116 alle ore 13
211 [ , 0, 0, 0, 0, 0, 0, 0, 161, 496, 480, 2210, 4635, 4519, 8899, 3293, 1986, 790, 293, 0, 0, 0, 0, 0, 0]  energia max 8899 alle ore 13
212 [ , 0, 0, 0, 0, 0, 0, 0, 419, 172, 299, 1997, 4448, 1424, 2130, 6356, 5537, 2452, 718, 0, 0, 0, 0, 0, 0]  energia max 6356 alle ore 14
213 [ , 0, 0, 0, 0, 0, 0, 0, 1468, 3919, 6179, 7921, 9045, 9360, 7578, 5676, 5729, 3436, 652, 0, 0, 0, 0, 0, 0]  energia max 9360 alle ore 12
214 [ , 0, 0, 0, 0, 0, 0, 0, 100, 185, 327, 680, 621, 874, 564, 437, 296, 254, 383, 0, 0, 0, 0, 0, 0]  energia max 874 alle ore 12
215 [ , 0, 0, 0, 0, 0, 0, 0, 1018, 313, 3325, 5509, 1897, 6403, 6263, 7662, 3998, 1456, 1180, 0, 0, 0, 0, 0, 0]  energia max 7662 alle ore 14
216 [ , 0, 0, 0, 0, 0, 0, 0, 115, 215, 427, 878, 1117, 1261, 610, 483, 313, 285, 85, 0, 0, 0, 0, 0, 0]  energia max 1261 alle ore 12
217 [ , 0, 0, 0, 0, 0, 0, 0, 143, 343, 569, 751, 1062, 877, 835, 1104, 964, 312, 1414, 0, 0, 0, 0, 0, 0]  energia max 1414 alle ore 17
218 [ , 0, 0, 0, 0, 0, 0, 14, 161, 205, 350, 496, 597, 625, 581, 1046, 552, 305, 116, 0, 0, 0, 0, 0, 0]  energia max 1046 alle ore 14
219 [ , 0, 0, 0, 0, 0, 0, 190, 1709, 1947, 7700, 6940, 8497, 11031, 10304, 8939, 6862, 4317, 1729, 0, 0, 0, 0, 0, 0]  energia max 11031 alle ore 12
220 [ , 0, 0, 0, 0, 0, 0, 43, 189, 3106, 5391, 9537, 10634, 10906, 10233, 8894, 6881, 4410, 1814, 0, 0, 0, 0, 0, 0]  energia max 10906 alle ore 12
221 [ , 0, 0, 0, 0, 0, 0, 43, 202, 430, 656, 3557, 6845, 4781, 2340, 5591, 4338, 4185, 1742, 0, 0, 0, 0, 0, 0]  energia max 6845 alle ore 11
222 [ , 0, 0, 0, 0, 0, 0, 259, 2588, 5119, 7403, 9136, 10196, 10472, 9829, 8549, 6611, 4244, 977, 0, 0, 0, 0, 0, 0]  energia max 10472 alle ore 12
223 [ , 0, 0, 0, 0, 0, 0, 57, 212, 436, 699, 529, 1824, 3871, 905, 3444, 642, 2350, 450, 0, 0, 0, 0, 0, 0]  energia max 3871 alle ore 12
224 [ , 0, 0, 0, 0, 0, 0, 428, 128, 297, 494, 647, 1647, 8450, 7360, 1638, 7219, 3366, 1084, 186, 0, 0, 0, 0, 0]  energia max 8450 alle ore 12
225 [ , 0, 0, 0, 0, 0, 0, 935, 3450, 6048, 8304, 9982, 10947, 11099, 9157, 9112, 7167, 3782, 1580, 211, 0, 0, 0, 0, 0]  energia max 11099 alle ore 12
226 [ , 0, 0, 0, 0, 0, 0, 71, 142, 269, 1314, 3504, 2650, 1243, 2955, 4804, 2507, 237, 126, 42, 0, 0, 0, 0, 0]  energia max 4804 alle ore 14
227 [ , 0, 0, 0, 0, 0, 0, 1055, 268, 505, 739, 5776, 8447, 9185, 10458, 7101, 7186, 2980, 2101, 126, 0, 0, 0, 0, 0]  energia max 10458 alle ore 13
228 [ , 0, 0, 0, 0, 0, 0, 629, 2143, 3973, 8342, 10020, 8955, 9853, 10461, 9164, 7286, 4659, 1519, 113, 0, 0, 0, 0, 0]  energia max 10461 alle ore 13
229 [ , 0, 0, 0, 0, 0, 0, 569, 1822, 3479, 6640, 5387, 6880, 4191, 2561, 665, 640, 321, 126, 155, 0, 0, 0, 0, 0]  energia max 6880 alle ore 11
230 [ , 0, 0, 0, 0, 0, 0, 99, 197, 338, 801, 770, 921, 4006, 7795, 4703, 2207, 814, 126, 56, 0, 0, 0, 0, 0]  energia max 7795 alle ore 13
231 [ , 0, 0, 0, 0, 0, 0, 1608, 4135, 6662, 8860, 8887, 9630, 9447, 8834, 9605, 7676, 4162, 2353, 505, 0, 0, 0, 0, 0]  energia max 9630 alle ore 11
232 [ , 0, 0, 0, 0, 0, 0, 761, 3009, 5323, 7359, 9381, 10380, 10576, 10035, 7042, 6897, 4681, 2323, 331, 0, 0, 0, 0, 0]  energia max 10576 alle ore 12
233 [ , 0, 0, 0, 0, 0, 0, 1498, 3851, 6259, 8388, 10018, 10949, 11105, 10630, 9440, 7637, 5341, 2857, 626, 0, 0, 0, 0, 0]  energia max 11105 alle ore 12
234 [ , 0, 0, 0, 0, 0, 0, 2013, 4550, 7029, 9137, 10696, 11596, 11763, 11187, 9863, 7931, 5586, 3049, 766, 0, 0, 0, 0, 0]  energia max 11763 alle ore 12
235 [ , 0, 0, 0, 0, 0, 183, 2143, 4694, 7186, 9291, 10844, 11689, 11785, 11189, 9836, 7913, 5613, 3109, 831, 0, 0, 0, 0, 0]  energia max 11785 alle ore 12
236 [ , 0, 0, 0, 0, 0, 169, 1975, 194, 5533, 7673, 10259, 11112, 11233, 10648, 9366, 7514, 5249, 2879, 751, 0, 0, 0, 0, 0]  energia max 11233 alle ore 12
237 [ , 0, 0, 0, 0, 0, 281, 2293, 4809, 7236, 9284, 10781, 11641, 11754, 10960, 9665, 7816, 5528, 3092, 902, 0, 0, 0, 0, 0]  energia max 11754 alle ore 12
238 [ , 0, 0, 0, 0, 0, 295, 1089, 4637, 6972, 8939, 10606, 11400, 11532, 10937, 9644, 7790, 5497, 3052, 869, 0, 0, 0, 0, 0]  energia max 11532 alle ore 12
239 [ , 0, 0, 0, 0, 0, 452, 2696, 5339, 7835, 9922, 11425, 12293, 5780, 7697, 9376, 6704, 4992, 2805, 808, 0, 0, 0, 0, 0]  energia max 12293 alle ore 11
240 [ , 0, 0, 0, 0, 0, 56, 141, 268, 464, 2815, 3882, 6259, 9591, 7699, 4498, 6194, 5388, 2094, 332, 0, 0, 0, 0, 0]  energia max 9591 alle ore 12
241 [ , 0, 0, 0, 0, 0, 209, 125, 1497, 5751, 9388, 8467, 11869, 6917, 7623, 6032, 4406, 1724, 165, 138, 0, 0, 0, 0, 0]  energia max 11869 alle ore 11
242 [ , 0, 0, 0, 0, 0, 291, 2399, 4736, 5964, 9018, 10496, 11365, 11515, 10787, 9547, 7759, 5583, 3234, 1096, 0, 0, 0, 0, 0]  energia max 11515 alle ore 12
243 [ , 0, 0, 0, 0, 0, 264, 1149, 5135, 7487, 8220, 7981, 8291, 8693, 9464, 9092, 5987, 4829, 259, 96, 0, 0, 0, 0, 0]  energia max 9464 alle ore 13
244 [ , 0, 0, 0, 0, 0, 658, 2719, 3271, 5077, 3862, 3686, 8430, 9519, 9386, 8592, 8269, 5359, 3417, 1358, 0, 0, 0, 0, 0]  energia max 9519 alle ore 12
245 [ , 0, 0, 0, 0, 0, 724, 2796, 5199, 7510, 9478, 10997, 11807, 11952, 11290, 10030, 8224, 6003, 3619, 1403, 0, 0, 0, 0, 0]  energia max 11952 alle ore 12
246 [ , 0, 0, 0, 0, 0, 70, 239, 4024, 8315, 10462, 12039, 10029, 10253, 2336, 4454, 7990, 6701, 4122, 1666, 0, 0, 0, 0, 0]  energia max 12039 alle ore 10
247 [ , 0, 0, 0, 0, 0, 937, 3157, 5678, 5544, 10112, 11563, 9306, 7947, 11946, 7858, 8743, 4493, 206, 97, 0, 0, 0, 0, 0]  energia max 11946 alle ore 13
248 [ , 0, 0, 0, 0, 0, 983, 3168, 5634, 7995, 10014, 11505, 12374, 12500, 11916, 10640, 8787, 5812, 4087, 1737, 0, 0, 0, 0, 0]  energia max 12500 alle ore 12
249 [ , 0, 0, 0, 0, 0, 1020, 3200, 5661, 7976, 7089, 6471, 12327, 12461, 11821, 10563, 8747, 6500, 4062, 1525, 138, 0, 0, 0, 0]  energia max 12461 alle ore 12
250 [ , 0, 0, 0, 0, 0, 585, 250, 484, 716, 918, 1025, 1351, 7708, 5186, 3345, 820, 4201, 2689, 1296, 152, 0, 0, 0, 0]  energia max 7708 alle ore 12
251 [ , 0, 0, 0, 0, 0, 958, 3030, 5356, 7589, 9514, 11075, 11861, 11951, 11557, 10295, 8533, 6336, 3009, 1775, 190, 0, 0, 0, 0]  energia max 11951 alle ore 12
252 [ , 0, 0, 0, 0, 0, 798, 3239, 5580, 7792, 8351, 11110, 10292, 12015, 10323, 9381, 8401, 6250, 3484, 1728, 163, 0, 0, 0, 0]  energia max 12015 alle ore 12
253 [ , 0, 0, 0, 0, 0, 1017, 245, 3953, 3665, 7036, 9128, 10028, 9929, 10078, 9921, 8203, 6111, 3065, 1701, 149, 0, 0, 0, 0]  energia max 10078 alle ore 13
254 [ , 0, 0, 0, 0, 0, 797, 246, 5207, 5482, 7405, 10811, 9492, 8579, 8946, 4109, 5364, 2631, 2477, 1400, 191, 0, 0, 0, 0]  energia max 10811 alle ore 10
255 [ , 0, 0, 0, 0, 0, 1250, 3475, 5916, 8218, 10173, 11517, 12341, 12441, 11823, 10595, 8821, 6636, 4307, 2033, 312, 0, 0, 0, 0]  energia max 12441 alle ore 12
256 [ , 0, 0, 0, 0, 0, 687, 1709, 3809, 6659, 8530, 11041, 10589, 9034, 9953, 9395, 8615, 6511, 3846, 1265, 230, 0, 0, 0, 0]  energia max 11041 alle ore 10
257 [ , 0, 0, 0, 0, 0, 1146, 3220, 5503, 7707, 9621, 7735, 12045, 12179, 11704, 10530, 8775, 6636, 4313, 1162, 245, 0, 0, 0, 0]  energia max 12179 alle ore 12
258 [ , 0, 0, 0, 0, 0, 165, 467, 3202, 6327, 9685, 11303, 12130, 12261, 11716, 8621, 7457, 5823, 1170, 1517, 258, 0, 0, 0, 0]  energia max 12261 alle ore 12
259 [ , 0, 0, 0, 0, 0, 1146, 3179, 5434, 6841, 9490, 11112, 11925, 12048, 11685, 10537, 8836, 6700, 4395, 2174, 406, 0, 0, 0, 0]  energia max 12048 alle ore 12
260 [ , 0, 0, 0, 0, 0, 1107, 3130, 5384, 7555, 9383, 10750, 11529, 11620, 11152, 881, 633, 398, 2748, 1798, 40, 0, 0, 0, 0]  energia max 11620 alle ore 12
261 [ , 0, 0, 0, 0, 0, 1354, 3546, 5925, 8186, 10134, 11542, 12378, 12486, 11934, 8247, 7859, 6858, 3555, 2243, 452, 0, 0, 0, 0]  energia max 12486 alle ore 12
262 [ , 0, 0, 0, 0, 0, 1335, 628, 5874, 8141, 10115, 11650, 12497, 8959, 12146, 8500, 9267, 7111, 4727, 2390, 520, 0, 0, 0, 0]  energia max 12497 alle ore 11
263 [ , 0, 0, 0, 0, 0, 574, 3416, 4730, 6531, 9845, 11247, 12068, 12234, 11684, 10539, 8869, 5427, 4524, 2282, 497, 0, 0, 0, 0]  energia max 12234 alle ore 12
264 [ , 0, 0, 0, 0, 0, 1307, 3432, 3782, 5998, 9955, 11380, 12217, 12409, 11911, 10796, 9122, 7026, 4706, 2426, 554, 0, 0, 0, 0]  energia max 12409 alle ore 12
265 [ , 0, 0, 0, 0, 0, 1319, 3437, 5754, 7958, 9849, 11239, 12043, 12198, 11674, 10546, 8861, 6783, 2463, 796, 241, 0, 0, 0, 0]  energia max 12198 alle ore 12
266 [ , 0, 0, 0, 0, 0, 1297, 3490, 5932, 6803, 10267, 11843, 12706, 12880, 12386, 11233, 9509, 7317, 4932, 2566, 606, 0, 0, 0, 0]  energia max 12880 alle ore 12
267 [ , 0, 0, 0, 0, 0, 83, 152, 318, 511, 2810, 7011, 4905, 12537, 9364, 11184, 9478, 7336, 4939, 2561, 607, 0, 0, 0, 0]  energia max 12537 alle ore 12
268 [ , 0, 0, 0, 0, 0, 1305, 3484, 5876, 8167, 10126, 11579, 12443, 12584, 12092, 10928, 9207, 7073, 242, 609, 136, 0, 0, 0, 0]  energia max 12584 alle ore 12
269 [ , 0, 0, 0, 0, 0, 1305, 3499, 5868, 8106, 10037, 11411, 12210, 7602, 11759, 10614, 8906, 6828, 4553, 2338, 521, 0, 0, 0, 0]  energia max 12210 alle ore 11
270 [ , 0, 0, 0, 0, 0, 1173, 3254, 5589, 7819, 9720, 11085, 11897, 12057, 11545, 10431, 8787, 6733, 4482, 2267, 486, 0, 0, 0, 0]  energia max 12057 alle ore 12
271 [ , 0, 0, 0, 0, 0, 964, 243, 1891, 4606, 3285, 6247, 6936, 8261, 11006, 9937, 5877, 6325, 4156, 2056, 241, 0, 0, 0, 0]  energia max 11006 alle ore 13
272 [ , 0, 0, 0, 0, 0, 1090, 3140, 5459, 7674, 9582, 10959, 11812, 11993, 1097, 8279, 6080, 6612, 3881, 2195, 442, 0, 0, 0, 0]  energia max 11993 alle ore 12
273 [ , 0, 0, 0, 0, 0, 1100, 3192, 5514, 7746, 9656, 11099, 11947, 12119, 11683, 10563, 8901, 6846, 4562, 1847, 509, 0, 0, 0, 0]  energia max 12119 alle ore 12
274 [ , 0, 0, 0, 0, 0, 1035, 3097, 5411, 7654, 9592, 11099, 11953, 12139, 11671, 10562, 8915, 6809, 4527, 2280, 470, 0, 0, 0, 0]  energia max 12139 alle ore 12
275 [ , 0, 0, 0, 0, 0, 68, 150, 447, 405, 604, 3668, 921, 961, 1402, 1163, 789, 3216, 1384, 594, 394, 0, 0, 0, 0]  energia max 3668 alle ore 10
